franchisee_name,name_variants,first_name,total_units,brands_operated,brand_count,is_multi_brand,primary_state,all_states,tier,instantly_sequence,messaging_note,apollo_search_hint,apollo_company,apollo_email,apollo_linkedin,apollo_title,restaurant_phone,sample_address
Andrew Marroquin,,Andrew,33,McDonald's,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Andrew Marroquin McDonald's franchisee CA,,,,,661-269-4008,3750 SIERRA HWY
Christian C Trefz,Christian C Trefz / Christian J Trefz,Christian,33,McDonald's,1,No,CT,CT | NY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Christian C Trefz McDonald's franchisee CT,,,,,203-488-0584,424 W MAIN ST
Jorge B Gomez,,Jorge,33,McDonald's,1,No,MA,CT | MA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Jorge B Gomez McDonald's franchisee MA,,,,,860-253-0084,97 ELM ST
Juan C Prado,,Juan,33,McDonald's,1,No,FL,FL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Juan C Prado McDonald's franchisee FL,,,,,386-462-1187,16018 NW US HWY 441
Nolan Ruiz,,Nolan,33,McDonald's,1,No,MO,MO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Nolan Ruiz McDonald's franchisee MO,,,,,636-227-4000,15204 MANCHESTER ROAD
"Comes Investments, Inc.",,Comes,33,Pizza Hut,1,No,IA,IA | MN | SD,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Comes Investments, Inc. Pizza Hut franchisee IA",,,,,515/862-2099,712 Cottage Street
Rockaway Beach Chicken Corp.,"116 Chicken Corp. / 138 Chicken Corp / 155 Chicken Corp. / 161 Chicken Corp / 1770 Chicken Corp. / 1994 Chicken Corp. / 2090 Chicken Corp / 213 Chicken Corp. / 2158 Nostrand Chicken Corp. / 23 Chicken Corp / 25 Flatbush Chicken Corp / 2809 Chicken Corp / 290 Utica Chicken Corp. / 309 Chicken Corp. / 3318 Chicken Corp. / 3670 Chicken Corp. / 40 Empire Chicken Corp / 400 East Chicken Corp. / 53 Chicken Corp / 557 Chicken Corp. / 5740 Chicken, Corp / 679 Rockaway Chicken Corp. / 722 Chicken Corp. / 80 Chicken Corp. / 845 Chicken Corp. / 87 Chicken, Corp. / 8808 Chicken Corp / 970 Chicken Corp. / 982 Chicken Corp / Ga Chicken Corp. / Rockaway Beach Chicken Corp. / Shirley Chicken Corp / Steinway Chicken Corp",Rockaway,33,Popeyes,1,No,NY,NY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Rockaway Beach Chicken Corp. Popeyes franchisee NY,,,,,(347) 354-1880,3174 Steinway St.
"Apple Central, Llc",,Apple,32,Applebee's,1,No,MO,AR | IL | IN | KS | KY | MO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Apple Central, Llc Applebee's franchisee MO",,,,,(479) 936-8989,528 N 47th Street
"Lieberman, Ed",,"Lieberman,",32,Domino's,1,No,PUERTO RICO,PUERTO RICO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Lieberman, Ed Domino's franchisee PUERTO RICO",,,,,787-720-3030,Ponce de León Shopping Center Local #1 Ave. Lopategui Esq Esmeralda
"Morgan'S Restaurants Of Pennsylvania, Inc.","Morgan'S Restaurants Of Pennsylvania, Inc. / Morgan'S Restaurants Of Pennsylvania, Llc",Morgan'S,32,KFC,1,No,PA,PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Morgan'S Restaurants Of Pennsylvania, Inc. KFC franchisee PA",,,,,469/917-3800,20245 Route 19
Wtt Investment Llc,,Wtt,32,KFC,1,No,AZ,AZ,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Wtt Investment Llc KFC franchisee AZ,,,,,281/569-4640,3051 W Apache Trail
"Delect Foods Of Tri-City, Llc","Delect Foods Of Tri-City, Llc / Delect Foods, Llc",Delect,32,KFC | Pizza Hut,2,Yes,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Delect Foods Of Tri-City, Llc KFC franchisee TX",,,,,281/888-2439,8090 College Street
John Palmaccio,,John,32,McDonald's,1,No,GA,GA | SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",John Palmaccio McDonald's franchisee GA,,,,,706-790-8001,3444 MIKE PADGETT HIGHWAY
"Giph Restaurants, L.L.C.",,Giph,32,Pizza Hut,1,No,NE,IA | MO | NE,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Giph Restaurants, L.L.C. Pizza Hut franchisee NE",,,,,712/352-2511,"2200 West Broadway, Suite 200"
Quality Huts Indianapolis Llc,,Quality,32,Pizza Hut,1,No,IN,IN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Quality Huts Indianapolis Llc Pizza Hut franchisee IN,,,,,812/279-6600,2111 16th St
Quality Huts Mid Atlantic Llc,,Quality,32,Pizza Hut,1,No,MD,MD,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Quality Huts Mid Atlantic Llc Pizza Hut franchisee MD,,,,,667/688-2322,1388 Taylor Ave
Quality Huts East Llc,,Quality,32,Pizza Hut,1,No,PA,PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Quality Huts East Llc Pizza Hut franchisee PA,,,,,724/869-5700,285 Johnson Ave
"Emerge Pizza Of San Antonio, Llc",,Emerge,32,Pizza Hut,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Emerge Pizza Of San Antonio, Llc Pizza Hut franchisee TX",,,,,210/566-5316,9179 FM 78
"Merchant Investments, Inc.",,Merchant,31,Jimmy John's,1,No,IA,IA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Merchant Investments, Inc. Jimmy John's franchisee IA",,,,,515-292-2868,135 Welch Ave
"Northwest Restaurants, Inc.",,Northwest,31,KFC,1,No,WA,KS | WA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Northwest Restaurants, Inc. KFC franchisee WA",,,,,417/883-3600,703 East Fourth Avenue
John Jude Faris,,John,31,McDonald's,1,No,TN,TN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",John Jude Faris McDonald's franchisee TN,,,,,865-681-9500,2929 OLD KNOXVILLE HWY
Kenneth P Kades,,Kenneth,31,McDonald's,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Kenneth P Kades McDonald's franchisee TX,,,,,409-898-3552,4515 DOWLEN RD
Hut Iowa Llc,,Hut,31,Pizza Hut,1,No,IA,IA | IL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Hut Iowa Llc Pizza Hut franchisee IA,,,,,515/957-0685,"3160 8th Street SW, B"
"Pcf Restaurant Group, Llc",,Pcf,31,Pizza Hut,1,No,NJ,NJ,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Pcf Restaurant Group, Llc Pizza Hut franchisee NJ",,,,,609/748-0332,335 E White Horse Pike
"Southern Wisconsin Huts, Llc",,Southern,31,Pizza Hut,1,No,WI,WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Southern Wisconsin Huts, Llc Pizza Hut franchisee WI",,,,,608/356-9500,422 W Pine St
"Devs Foods 4, Llc","Devs Foods 2, Llc / Devs Foods 3, Llc / Devs Foods 4, Llc",Devs,30,Burger King,1,No,NJ,NJ,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Devs Foods 4, Llc Burger King franchisee NJ",,,,,(609) 641-2079,320 White Horse Pike
"Whirld Concepts, Inc.",,Whirld,30,Jamba,1,No,ARIZONA,ARIZONA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Whirld Concepts, Inc. Jamba franchisee ARIZONA",,,,,623.478.9250,"10110 W. McDowell Rd., Ste. 120"
Gerard F Murphy,,Gerard,30,McDonald's,1,No,AL,AL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Gerard F Murphy McDonald's franchisee AL,,,,,334-585-0715,2716 US HIGHWAY 431 SOUTH
Richard A Castro,,Richard,30,McDonald's,1,No,TX,NM | TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Richard A Castro McDonald's franchisee TX,,,,,575-748-9030,210 SOUTH FIRST STREET
"Rtl Foods, Llc",,Rtl,30,Pizza Hut,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Rtl Foods, Llc Pizza Hut franchisee TX",,,,,979/865-9480,380 W Main Street
Ta Operating Llc,,Ta,30,Pizza Hut,1,No,TX,AZ | CA | CO | CT | FL | GA | IN | MI | MO | NE | NJ | NM | NY | OH | PA | TN | TX | VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Ta Operating Llc Pizza Hut franchisee TX,,,,,623/386-6443,1010 N. 339th Avenue
Tara Boulevard Restaurant Corp.,,Tara,30,Popeyes,1,No,GA,GA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Tara Boulevard Restaurant Corp. Popeyes franchisee GA,,,,,(404) 753-1280,515 Lee St SW
Apple Washington Llc,,Apple,29,Applebee's,1,No,WA,WA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Apple Washington Llc Applebee's franchisee WA,,,,,(425) 687-1200,375 S Grady Way
"Quikserve Restaurants, Inc",,Quikserve,29,Burger King,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Quikserve Restaurants, Inc Burger King franchisee CA",,,,,(530) 365-7155,2535 North St
R & L Lozano Operating Ltd,,R,29,Dairy Queen,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",R & L Lozano Operating Ltd Dairy Queen franchisee TX,,,,,9567815041,933 Old Hwy 83 West
"Ayvazian, Hovig K",,"Ayvazian,",29,Domino's,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Ayvazian, Hovig K Domino's franchisee CA",,,,,(951) 849-7770,"3559 W. Ramsey St., Suite B"
"Mueller, Rogers L.",,"Mueller,",29,Domino's,1,No,IN,IN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Mueller, Rogers L. Domino's franchisee IN",,,,,(765) 289-3030,101 E. McGalliard Street
John Abbate,,John,29,McDonald's,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",John Abbate McDonald's franchisee CA,,,,,209-357-4150,2720 SHAFFER RD
Angel Veliz,,Angel,29,McDonald's,1,No,FL,FL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Angel Veliz McDonald's franchisee FL,,,,,239-947-3300,28215 TAMIAMI TRL
Guy T Bucciferro,,Guy,29,McDonald's,1,No,IL,IL | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Guy T Bucciferro McDonald's franchisee IL,,,,,847-658-8099,125 S RANDALL RD
"Hawaii Pizza Hut, Inc.",,Hawaii,29,Pizza Hut,1,No,HI,HI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Hawaii Pizza Hut, Inc. Pizza Hut franchisee HI",,,,,808/643-1111,98-820 Moanalua Road Bay #4
"Summit Fare, L.L.C.",,Summit,29,Pizza Hut,1,No,MO,IA | IL | MO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Summit Fare, L.L.C. Pizza Hut franchisee MO",,,,,641/841-9828,"308 First Ave E, Unit B"
"Southeast Restaurants, Corp.",,Southeast,29,Pizza Hut,1,No,SC,SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Southeast Restaurants, Corp. Pizza Hut franchisee SC",,,,,803/432-1101,201 Dekalb St
Mid River Restaurants Llc,,Mid,28,Applebee's,1,No,MO,IL | MO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Mid River Restaurants Llc Applebee's franchisee MO,,,,,(618) 205-8550,3600 S State Route 159
"Rose Casual Dining, L.P.",,Rose,28,Applebee's,1,No,PA,MD | NJ | PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Rose Casual Dining, L.P. Applebee's franchisee PA",,,,,(410) 358-4468,6798 Reisterstown Rd.
Karali Ohio Llc,,Karali,28,Burger King,1,No,OH,OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Karali Ohio Llc Burger King franchisee OH,,,,,(440) 998-1182,3225 North Ridge East
"Rinehart, Bridget Fox",,"Rinehart,",28,Domino's,1,No,SC,GA | SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Rinehart, Bridget Fox Domino's franchisee SC",,,,,(678) 369-3030,53 Monroe Hwy. Unit C
"Cobbs, Kenneth L.",,"Cobbs,",28,Domino's,1,No,VA,VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Cobbs, Kenneth L. Domino's franchisee VA",,,,,(804) 530-5030,253 East Hundred Rd.
